"CourseID","Part","Crsdate","StuID","ID","LName","FName","MName","Degree","Title","OrgName","Phone","Phone2","Fax","Email","OrgAdd1","OrgAdd2","OrgCity","OrgState","OrgZip","OrgCountry","Sex","Amind","Asian","Black","White","Pacific","Hispanic","OccClas","ProfC","ProfCSp","FunRC","FunRCSp","ProfN","ProfNSp","FunRN","FunRNSp","WorkSt","WorkZip","Orgtype","Tspecify","CBOFund","CBOCDC","CBOOth","CBAFund","CBACDC","CBAOth","FocSTD","FocHIV","FocWRH","FocGen","FocAdol","FocMH","FocSub","FocEm","FocCor","FocOth","FocSpec","PopGen","PopAdol","PopGLB","PopTran","PopHome","PopCorr","PopPreg","PopSW","PopAA","PopAs","PopNH","PopAIAN","PopHisp","PopImm","PopIDU","PopSub","PopHIV","PopOth","PopSpec","Market","Mspecify"
"CI032001A","1","02/22/2011","CHLE0608","CI032001A02/22/2011CHLE0608","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","9","","8","","1","","OH","44195","22","","","","","","",""," ","Y"," "," "," "," "," "," "," "," ",""," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","","8",""
"CI032001A","1","02/22/2011","JORI0405","CI032001A02/22/2011JORI0405","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","1","","9","","8","","1","","OH","44195","22","","","","","","",""," ","Y"," "," "," "," "," "," "," ","Y","Infectious Disease","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI032001A","1","02/22/2011","LISU0716","CI032001A02/22/2011LISU0716","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","9","","8","","1","","OH","44195","22","","","","","","",""," ","Y"," "," "," "," "," "," "," ","Y","general infectious disease"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","","8",""
"CI032001A","1","02/22/2011","SHWI1104","CI032001A02/22/2011SHWI1104","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","MN","55106","22","","","","","","",""," "," "," "," ","Y"," "," "," "," "," ",""," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI032001A","1","02/22/2011","THMY0618","CI032001A02/22/2011THMY0618","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","1","","8","","1","","KY","40536","22","","","","","","",""," ","Y"," "," "," "," "," "," "," "," ",""," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI032001A","1","02/22/2011","CADO0320","CI032001A02/22/2011CADO0320","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","MI","49341","22","","","","","","",""," "," ","Y"," ","Y"," "," "," "," "," ",""," ","Y"," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," ","","9","Local health dept"
"CI113001A","1","02/25/2011","JERA1218","CI113001A02/25/2011JERA1218","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","","","","","MN","55106","7","","","","","","","","N","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI151001A","1","03/03/2011","ALJE0710","CI151001A03/03/2011ALJE0710","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","5","","11","","8","","1","","OH","45229","22","","","","","","",""," "," "," ","Y"," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI399001A","1","03/09/2011","CHCH0418","CI399001A03/09/2011CHCH0418","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","IL","60652","17","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","","3",""
"CI399001A","1","03/09/2011","CABU0107","CI399001A03/09/2011CABU0107","","","","","","","","","","","","","","","","","F","","","","","","","1","5","","1","","","","1","","IL","60304","17","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","9","Monthly continuing education"
"CI399001A","1","03/09/2011","CHHI0201","CI399001A03/09/2011CHHI0201","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","1","","IL","60608","17","","","","","","","","N","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","8",""
"CI399001A","1","03/09/2011","ESLI0412","CI399001A03/09/2011ESLI0412","","","","","","","","","","","","","","","","","F","","","","","","","1","1","","1","","","","1","","IL","60640","17","","","","","","","","Y","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","9","speaker"
"CI399001A","1","03/09/2011","TELA0719","CI399001A03/09/2011TELA0719","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","","","1","","IL","60621","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","8",""
"CI399001A","1","03/09/2011","CASA0422","CI399001A03/09/2011CASA0422","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","DC","20307","22","","","","","","","","N","Y","N","Y","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Military","8",""
"CI399001A","1","03/09/2011","JOKU1114","CI399001A03/09/2011JOKU1114","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","2","","1","","","","1","","CO","80913","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Active Duty soldiers","2",""
"CI399001A","1","03/09/2011","WIWO0901","CI399001A03/09/2011WIWO0901","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","2","","","","1","","IL","60640","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","3",""
"CI399001A","1","03/09/2011","BALO0205","CI399001A03/09/2011BALO0205","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61832","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","3",""
"CI199001A","1","03/11/2011","CASA0422","CI199001A03/11/2011CASA0422","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","DC","20307","22","","","","","","","","N","Y","N","Y","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Military","8",""
"CI399001A","1","03/11/2011","CASA0422","CI399001A03/11/2011CASA0422","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","DC","20307","22","","","","","","","","N","Y","N","Y","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Military","8",""
"CI199001A","1","03/11/2011","TELA0719","CI199001A03/11/2011TELA0719","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","","","1","","IL","60621","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","8",""
"CI399001A","1","03/11/2011","WIWO0901","CI399001A03/11/2011WIWO0901","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","2","","","","1","","IL","60640","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/11/2011","WIWO0901","CI199001A03/11/2011WIWO0901","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","2","","","","1","","IL","60640","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/11/2011","ESLI0412","CI199001A03/11/2011ESLI0412","","","","","","","","","","","","","","","","","F","","","","","","","1","1","","1","","","","1","","IL","60640","17","","","","","","","","Y","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","9","speaker"
"CI152001A","1","03/11/2011","ALCA0213","CI152001A03/11/2011ALCA0213","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","IN","46037","22","","","","","","",""," "," "," ","Y"," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","5",""
"CI199001A","1","03/11/2011","BRBE0611","CI199001A03/11/2011BRBE0611","","","","","","","","","","","","","","","","","F","","","","","","","1","4","","19","","","","1","","IL","62982","27","local health department","","","","","","","N","N","N","N","N","N","N","N","N","N","std guidelines","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI152001A","1","03/15/2011","MEBE0804","CI152001A03/15/2011MEBE0804","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","5","","8","","1","","MT","65807","22","","","","","","",""," "," "," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI199001A","1","03/15/2011","JOLA0512","CI199001A03/15/2011JOLA0512","","","","","","","","","","","","","","","","","F","","","","","","","2","","","","","2","","16","clinical nurse","IL","60034","17","","","","","","","","N","N","N","N","N","N","N","N","N","Y","womens health IBCCP","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","uninsured","2",""
"CI199001A","1","03/15/2011","WELA0421","CI199001A03/15/2011WELA0421","","","","","","","","","","","","","","","","","F","","","","","","","2","","","","","4","","7","","MD","21009","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","2",""
"CI199001A","1","03/15/2011","DIER0216","CI199001A03/15/2011DIER0216","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","4","","","","1","","DC","20307","17","","","","","","","","Y","N","N","N","N","N","N","N","N","Y","Communicable Diseases","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Military","2",""
"CI199001A","1","03/15/2011","HOSH0118","CI199001A03/15/2011HOSH0118","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","3","","","","1","","WA","98431","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI199001A","1","03/15/2011","NAHE0826","CI199001A03/15/2011NAHE0826","","","","","","","","","","","","","","","","","F","","","","","","","1","4","","19","","","","1","","WA","98516","16","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","tb","2",""
"CI199001A","1","03/15/2011","SAGA1106","CI199001A03/15/2011SAGA1106","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","SC","29207","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Military","3",""
"CI199001A","1","03/15/2011","NAKI0101","CI199001A03/15/2011NAKI0101","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","4","","8","","1","","CA","93944","24","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","military","3",""
"CI199001A","1","03/15/2011","JABL1129","CI199001A03/15/2011JABL1129","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","2","4","","2","","10","","11","","VA","23801","24","","","","","","","","N","N","N","Y","Y","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI199001A","1","03/15/2011","DANI0614","CI199001A03/15/2011DANI0614","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","4","","","","1","","CO","80922","24","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","","3",""
"CI199001A","1","03/15/2011","STBE0807","CI199001A03/15/2011STBE0807","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","18","Community Health Nurse","","","1","","VA","23801","24","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","military","3",""
"CI199001A","1","03/15/2011","SAJO0823","CI199001A03/15/2011SAJO0823","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","3","","3","","","","1","","CA","93944","24","","","","","","","","N","N","N","N","N","N","N","N","N","N","Public Health","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Military and family ","3",""
"CI199001A","1","03/15/2011","LEHU0903","CI199001A03/15/2011LEHU0903","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","3","","","","1","","VA","23604","24","","","","","","","","Y","N","N","N","N","N","N","N","N","Y","military medical readiness","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","military","3",""
"CI199001A","1","03/15/2011","DACO0219","CI199001A03/15/2011DACO0219","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","16","","8","","1","","DC","20307","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","8",""
"CI199001A","1","03/15/2011","CASA0422","CI199001A03/15/2011CASA0422","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","DC","20307","22","","","","","","","","N","Y","N","Y","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Military","8",""
"CI199001A","1","03/15/2011","MAWA0101","CI199001A03/15/2011MAWA0101","","","","","","","","","","","","","","","","","","N","N","N","N","N","Y","1","3","","7","","","","1","","SC","29207","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","9","APHN"
"CI199001A","1","03/15/2011","DECL0330","CI199001A03/15/2011DECL0330","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","4","","8","","1","","AL","36362","24","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","military","2",""
"CI113001A","1","03/18/2011","DAWE0229","CI113001A03/18/2011DAWE0229","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","3","","1","","8","","1","","WI","53212","22","","","","","","","","Y","Y"," "," "," "," "," "," "," "," ",""," "," ","Y"," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," "," ","","7",""
"CI152001A","1","03/21/2011","BEST0506","CI152001A03/21/2011BEST0506","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","IN","46601","22","","","","","","","","Y"," "," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI152001A","1","03/21/2011","CODE0623","CI152001A03/21/2011CODE0623","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","IN","46601","22","","","","","","","","Y"," "," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","SHSW0321","CI002001A03/22/2011SHSW0321","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","MI","49014","17","","","","","","","","Y"," "," "," "," "," "," "," "," ","Y","Immunizations","Y","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","RIMI0420","CI002001A03/22/2011RIMI0420","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","3","","1","","8","","1","","IN","47711","22","","","","","","",""," "," "," "," "," "," "," "," ","Y"," ",""," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","TRTI0213","CI002001A03/22/2011TRTI0213","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","3","","8","","1","","IN","47711","22","","","","","","",""," "," "," "," "," "," "," "," ","Y"," ",""," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","WICA0621","CI002001A03/22/2011WICA0621","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","OH","47711","22","","","","","","","","Y"," "," "," "," "," "," "," "," "," ",""," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","","6",""
"CI002001A","1","03/22/2011","MIMC0202","CI002001A03/22/2011MIMC0202","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","MI","48471","22","","","","","","",""," "," "," "," "," "," "," "," "," ","Y","Public Health","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI002001A","1","03/22/2011","ANAB0621","CI002001A03/22/2011ANAB0621","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","IL","61761","22","","","","","","","","Y","Y"," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","ANGR0616","CI002001A03/22/2011ANGR0616","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","OH","43725","22","","","","","","","","Y"," ","Y"," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","TRKE0607","CI002001A03/22/2011TRKE0607","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","OH","43725","22","","","","","","","","Y"," ","Y"," "," "," "," "," "," "," ","","Y","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","SHCA0522","CI002001A03/22/2011SHCA0522","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","OH","4424","22","","","","","","","","Y"," "," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","COAR0818","CI002001A03/22/2011COAR0818","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","OH","44224","22","","","","","","","","Y"," "," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","LIHE0831","CI002001A03/22/2011LIHE0831","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","IL","60640","22","","","","","","",""," "," ","Y","Y"," "," "," "," "," "," ",""," ","Y"," "," "," "," ","Y"," "," "," "," "," ","Y"," "," "," "," "," ","","2",""
"CI002001A","1","03/22/2011","KACR0228","CI002001A03/22/2011KACR0228","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","KY","41099","22","","","","","","",""," "," ","Y"," ","Y"," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","8",""
"CI002001A","1","03/22/2011","CHST0122","CI002001A03/22/2011CHST0122","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","7","Student","11","","8","","1","","KY","41075","22","","","","","","",""," "," "," "," "," "," "," "," "," ","Y",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","2",""
"CI199001A","1","03/25/2011","KEMU0807","CI199001A03/25/2011KEMU0807","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","IL","62095","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","BALO0205","CI199001A03/25/2011BALO0205","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61832","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","3",""
"CI199001A","1","03/25/2011","THBA1001","CI199001A03/25/2011THBA1001","","","","","","","","","","","","","","","","","F","","","","","","","1","5","","1","","","","1","","IL","61520","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","SHSH0912","CI199001A03/25/2011SHSH0912","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","4","","","","1","","IL","61832","17","","","","","","","","Y","N","N","N","N","N","N","N","N","Y","immunizations","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","ELBA1113","CI199001A03/25/2011ELBA1113","","","","","","","","","","","","","","","","","F","","","","","","","2","","","","","3","","14","","IL","60302","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","3",""
"CI199001A","1","03/25/2011","KATR0401","CI199001A03/25/2011KATR0401","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61883","17","","","","","","","","N","N","N","N","N","N","N","N","N","Y","Immunizations/CD/TB","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","VIMA1029","CI199001A03/25/2011VIMA1029","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","16","","8","","1","","IL","60433","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI199001A","1","03/25/2011","DESK1201","CI199001A03/25/2011DESK1201","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","16","","8","","1","","IL","60435","22","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","WIWO0901","CI199001A03/25/2011WIWO0901","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","1","","2","","","","1","","IL","60640","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","CAKI0508","CI199001A03/25/2011CAKI0508","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","IL","62992","22","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","1",""
"CI199001A","1","03/25/2011","SURE1002","CI199001A03/25/2011SURE1002","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","","","1","","IL","60077","17","","","","","","","","Y","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","MEGR1001","CI199001A03/25/2011MEGR1001","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","3","","","","1","","IL","61701","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","TRTH1119","CI199001A03/25/2011TRTH1119","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","4","","1","","","","1","","IL","62952","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI199001A","1","03/25/2011","JOCR0523","CI199001A03/25/2011JOCR0523","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","2","5","","2","","8","","3","","IL","62761","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI199001A","1","03/25/2011","COGO0814","CI199001A03/25/2011COGO0814","","","","","","","","","","","","","","","","","F","","","","","","","1","4","","16","","","","1","","IL","62298","21","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","JASM0208","CI199001A03/25/2011JASM0208","","","","","","","","","","","","","","","","","F","","","","","","","1","5","","1","","","","1","","IL","60625","17","","","","","","","","N","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","SUSH0725","CI199001A03/25/2011SUSH0725","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","13","","","","1","","IL","60459","27","local health department","","","","","","","Y","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","MIJA1116","CI199001A03/25/2011MIJA1116","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","62656","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","JERY0911","CI199001A03/25/2011JERY0911","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61110","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","","5",""
"CI199001A","1","03/25/2011","RARA1005","CI199001A03/25/2011RARA1005","","","","","","","","","","","","","","","","","F","","","","","","","1","4","","18","","","","1","","IL","62568","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","LIKI1221","CI199001A03/25/2011LIKI1221","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","13","","","RN","1","","IL","62959","17","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","JUSI1213","CI199001A03/25/2011JUSI1213","","","","","","","","","","","","","","","","","F","","","","","","","1","5","","1","","","","1","","IL","61520","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","CASI0611","CI199001A03/25/2011CASI0611","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","6","","","","1","","IL","62439","17","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","AMPR1010","CI199001A03/25/2011AMPR1010","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","62095","27","Local Health Department","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
